Code,Name
95641,TARAITAK
95698,"TOMPASO BARAT"
95690,KAWANGKOAN
95699,"KAWANGKOAN UTARA"
95692,SENDANGAN
95693,TALIKURAN
95691,RAMBUNAN
95651,MOKUPA
95652,"TOMBARIRI TIMUR"
95662,RUMENGKOR
95663,TOMBULU
95661,MANDOLANG
95617,REREWOKAN
95616,WATULAMBOT
95697,"LANGOWAN UTARA"
95619,"MAESA UNIMA"
95618,"TONDANO SELATAN"
95681,PASLATEN
95680,KAKAS
95682,"KAKAS BARAT"
95685,WATULANEY
95683,TANDENGAN
95684,KOMBI
95611,TALER
95613,LUAAN
95612,"TONDANO TIMUR"
95610,"TONDANO UTARA"
95614,"KEMBUAN SATU"
95615,"TONDANO UTARA"
95854,"LAPANGO I"
95831,"PARA I"
95858,KALAGHENG
95850,"TABUKAN SELATAN TENGGARA"
95857,"KUMA I"
95813,"SOATALOARA II"
95819,SANTIAGO
95812,"TAHUNA TIMUR"
95814,"TAHUNA TIMUR"
95816,"TAHUNA TIMUR"
95859,"TONA II"
95815,"TAHUNA TIMUR"
95811,"TAHUNA BARAT"
95851,ANGGES
95817,"TAHUNA BARAT"
95855,TAMAKO
95853,MALA
95835,NANUSA
95842,"NUSA TABUKAN"
95856,MATUTUANG
95841,"KEPULAUAN MARORE"
95852,KAWALUSO
95872,DAMAO
95871,SALIBABU
95874,KALONGAN
95875,"MORONGE II"
95870,MORONGE
95885,"BOWOMBARU UTARA"
95876,BEO
95881,MATAHIT
95877,"BEO SELATAN"
95880,RAINIS
95882,"DARAN UTARA"
95878,PULUTAN
95873,KABARUAN
95883,"KUMA SELATAN"
95887,"ESSANG SELATAN"
95886,"MALAT UTARA"
95888,GEMEH
95884,"KARATUNG SELATAN"
95889,MIANGAS
95958,PINASUNGKULAN
95358,"TOMPASO BARU"
95964,"KINAMANG SATU"
95357,MAESAAN
95963,MOPOLO
95944,RANOYAPO
95941,MOTOLING
95962,"KUMELEMBUAI DUA"
95956,KUMELEMBUAI
95967,"TONDEI DUA"
95942,"MOTOLING BARAT"
95966,KARIMBOW
95943,"MOTOLING TIMUR"
95961,BOYONGPANTE
95913,RANOYAPO
95911,"UWURAN I"
95912,"UWURAN II"
95917,LEWET
95915,"RANOKETANG TUA"
95916,BITUNG
95914,"KILOMETER 3"
95957,AMURANG
95922,PONDOS
95925,ELUSAN
95923,TEWASEN
95924,TEEP
95921,KAPITU
95928,"KAWANGKOAN BAWAH"
95926,"RUMOONG BAWAH"
95355,TENGA
95929,WAKAN
95955,"AMURANG BARAT"
95933,RANOMEA
95932,PONDANG
95935,PINALING
95934,"KOTA MENARA"
95936,MALIKU
95937,RITEY
95938,"MALENOS BARU"
95931,LOPANA
95954,"AMURANG TIMUR"
95953,TARERAN
95959,TALAITAD
95952,"MATANI SATU"
95352,TUMPAAN
95951,ARAKAN
95351,TATAPAAN
95382,TONTALETE
95319,TANGGARI
95318,SAMPIRI
95317,SAWANGAN
95316,"AIRMADIDI BAWAH"
95315,"AIRMADIDI ATAS"
95311,"SARONSONG I"
95312,"SARONGSONG II"
95314,RAP-RAP
95313,SUKUR
95371,AIRMADIDI
95381,"WATUTUMOU DUA"
95373,"PANIKI BARU"
95370,TALAWAAN
95376,WORI
95378,TALISE
95377,"LIKUPANG BARAT"
95375,"LIKUPANG TIMUR"
95372,PASLATEN
95379,WEROT
95374,"LIKUPANG SELATAN"
95768,"BUSISINGO UTARA"
95762,SANGKUB
95767,"BOLANGITANG TIMUR"
95764,"BOLANGITANG BARAT"
95765,KAIDIPANG
95763,PADANG
95766,PINOGALUMAN
95891,TOPE
95892,BATUMAWIRA
95893,"BARANGKA PEHE"
95863,TAGULANDANG
95894,BAWO
95866,MAHUNENI
95868,"SIAU BARAT SELATAN"
95867,"SIAU TIMUR SELATAN"
95862,MAKALEHI
95865,DOMPASE
95860,"SIAU TENGAH"
95861,"SIAU TIMUR"
95864,MINI
95869,"SIAU BARAT UTARA"
95999,"BENTENAN SATU"
95997,"BUKU TENGGARA"
95992,BELANG
95994,RATAHAN
95993,PASAN
95995,"RATAHAN TIMUR"
95996,PISA
95983,"MUNDUNG SATU"
95990,"TOMBATU TIMUR"
95984,"WINORANGIAN SATU"
95991,"TOMBATU UTARA"
95985,"LOBU ATAS"
95981,TOULUAAN
95987,"KALAIT TIGA"
95982,"TOULUAAN SELATAN"
95986,"SILIAN TIMUR"
95998,"SILIAN RAYA"
95778,TOMINI
95770,"BOLAANG UKI"
95779,HELUMO
95775,PINOLOSIAN
95776,MATAINDO
95777,"PINOLOSIAN TIMUR"
95786,NUANGAN
95783,TUTUYAN
95782,KOTABUNAN
95780,MODAYAG
95784,MOOAT
95785,"BANGUNAN WUWUK"
95774,TANGAGAH
95781,"MODAYAG BARAT"
95164,BAHU
95165,KLEAK
95115,MALALAYANG
95161,MALALAYANG
95166,"BATU KOTA"
95163,MALALAYANG
95114,"SARIO UTARA"
95116,"KAROMBASAN SELATAN"
95118,"BUMI NYIUR"
95117,WANEA
95119,WENANG
95111,"WENANG SELATAN"
95123,WENANG
95122,WENANG
95112,ISTIQLAL
95113,CALACA
95121,WENANG
95125,BANJER
95126,TAAS
95124,"TIKALA ARES"
95128,MALENDENG
95127,"DENDENGAN LUAR"
95129,"KAIRAGI WERU"
95253,"KAIRAGI SATU"
95254,"KAIRAGI DUA"
95257,"PANIKI DUA"
95258,"MAPANGET BARAT"
95251,BENGKOL
95252,BUHA
95256,"PANIKI SATU"
95259,MAPANGET
95232,"TERNATE TANJUNG"
95233,"KOMBOS TIMUR"
95234,"SINGKIL DUA"
95235,"SINDULANG DUA"
95238,"TUMUMPA DUA"
95239,TUMINITING
95241,BAILANG
95242,MOLAS
95243,MERAS
95244,PANDU
95249,BUNAKEN
95246,BUNAKEN
95245,"ALUNG BANUA"
95247,"MANADO TUA SATU"
95248,"MANADO TUA DUA"
95231,"BUNAKEN KEPULAUAN"
95516,"MADIDIR UNET"
95515,"MADIDIR URE"
95514,"MADIDIR WERU"
95513,KADOODAN
95517,"WANGURER UTARA"
95547,MATUARI
95546,"SAGERAT WERU DUA"
95539,MATUARI
95545,MANEMBO-NEMBO
95542,"GIRIAN BAWAH"
95541,WANGURER
95543,"GIRIAN WERU DUA"
95544,"GIRIAN PERMAI"
95553,"PASIR PANJANG"
95552,BATULUBANG
95556,PANCURAN
95554,PAPUSUNGAN
95561,MAWALI
95555,"LEMBEH UTARA"
95562,PINTUKOTA
95557,"LEMBEH UTARA"
95563,BATUKOTA
95564,"GUNUNG WOKA"
95565,POSOKAN
95566,MOTTO
95567,LIRANG
95559,"LEMBEH UTARA"
95568,NUSU
95558,"LEMBEH UTARA"
95569,KAREKO
95551,"LEMBEH UTARA"
95527,TANDURUSA
95528,MAKAWIDEY
95524,"PATETEN DUA"
95525,"WINENET DUA"
95529,KASAWARI
95526,"AERTEMBAGA DUA"
95511,"BITUNG BARAT SATU"
95523,MAESA
95521,MAESA
95522,MAESA
95512,"PATETEN TIGA"
95538,KUMERESOT
95532,TEWAAN
95533,DANOWUDU
95534,DUASADARA
95531,RANOWULU
95537,"APELA SATU"
95536,"BATUPUTIH ATAS"
95535,RANOWULU
95436,TONDANGOW
95437,PANGOLOMBIAN
95435,LAHENDONG
95434,PINARAS
95433,"KAMPUNG JAWA"
95431,LANSOT
95438,ULUINDANO
95432,"TUMATANGTANG SATU"
95439,"TOMOHON SELATAN"
95443,"MATANI TIGA"
95444,"MATANI DUA"
95445,"MATANI SATU"
95442,"KAMASI SATU"
95441,"TOMOHON TENGAH"
95446,"PASLATEN SATU"
95447,RURUKAN
95448,"RURUKAN SATU"
95449,KUMELEMBUAY
95422,"WOLOAN DUA"
95421,"WOLOAN SATU UTARA"
95424,TARATARA
95425,"TARATARA TIGA"
95423,"TOMOHON BARAT"
95419,KAYAWU
95416,"KAKASKASEN DUA"
95415,"KAKASKASEN SATU"
95414,KINILOW
95412,"TINOOR SATU"
95411,"TINOOR DUA"
95413,"KINILOW SATU"
95417,KAKASKASEN
95418,"TOMOHON UTARA"
95717,"POYOWA KECIL"
95718,"KOTAMOBAGU TIMUR"
95712,"KOTAMOBAGU TIMUR"
95719,"KOTAMOBAGU TIMUR"
95715,"KOTAMOBAGU BARAT"
95711,"MONGKONAI BARAT"
95716,"KOTAMOBAGU BARAT"
95713,"KOTAMOBAGU UTARA"
95714,"KOTAMOBAGU UTARA"
94884,KOMBUTOKAN
94714,"TINANGKUNG SELATAN"
94885,"TINANGKUNG SELATAN"
94887,LOOLONG
94883,LIANG
94886,TUNGGALING
94888,"PELING TENGAH"
94871,KAYUBET
94872,"PIPILOGOT PAIPAISU"
94882,"BULAGI SELATAN"
94873,MANDOK
94889,"BULAGI UTARA"
94874,TATENDENG
94881,BUKO
94875,SAPELANG
94880,"BUKO SELATAN"
94764,TOILI
94766,"TOILI BARAT"
94765,MOILONG
94762,BAKUNG
94763,"BATUI SELATAN"
94754,NUHON
94755,"SIMPANG RAYA"
94761,DIMPALON
94719,LUMPOKNYO
94713,LUWUK
94712,LUWUK
94723,"LUWUK TIMUR"
94711,"LUWUK UTARA"
94717,"LUWUK SELATAN"
94760,NAMBO
94753,HUHAK
94751,PAGIMANA
94752,BUALEMO
94750,LOBU
94771,LAMALA
94772,MASAMA
94770,MANTOH
94773,BALANTAK
94774,"BALANTAK SELATAN"
94775,"BALANTAK UTARA"
94943,DONGKALAN
94975,"MENUI KEPULAUAN"
94941,"PULAU DUA"
94979,"BUNGKU SELATAN"
94951,LE-LE
94974,BAHODOPI
94942,PUUNGKEU
94981,"BUNGKU PESISIR"
94914,SAKITA
94915,MARSAOLEH
94913,LAMBEREA
94916,MATANO
94912,MATANSALA
94911,BENTE
94919,TUDUA
94973,"BUNGKU TENGAH"
94954,LAHUAFU
94980,"BUNGKU TIMUR"
94952,WATA
94977,"BUNGKU BARAT"
94953,LASAMPI
94976,"BUMI RAYA"
94955,SOLONSA
94978,"WITA PONDA"
94664,"PASIR PUTIH"
94665,WAYURA
94655,LELIO
94654,"LORE BARAT"
94663,"PAMONA PUSELEMBA"
94668,MATIALEMBA
94666,"PAMONA TIMUR"
94662,PANJOKA
94667,"PAMONA UTARA"
94656,KATU
94669,MEKARSARI
94659,WANGA
94653,"LORE PIORE"
94652,"POSO PESISIR"
94658,BETALEMBA
94650,"POSO PESISIR SELATAN"
94657,TOBE
94651,"POSO PESISIR UTARA"
94661,LAGE
94618,"MOENGKO BARU"
94616,BONESOMPE
94611,KASINTUWU
94612,LOMBOGIA
94615,"POSO KOTA UTARA"
94617,"POSO KOTA SELATAN"
94614,"POSO KOTA SELATAN"
94619,SAYO
94613,"POSO KOTA SELATAN"
94349,MBULAWA
94351,"LOLI SALURAN"
94350,"BANAWA SELATAN"
94341,LAMPO
94345,"LABUAN TOPOSO"
94352,LABUAN
94342,TANANTOVEA
94353,SINDUE
94347,KALIBURU
94344,"SINDUE TOMBUSABORA"
94346,SINDOSA
94343,"SINDUE TOBATA"
94354,SIRENJA
94355,BALAESANG
94359,PALAU
94356,DAMPELAS
94357,"BALUKANG II"
94358,BENGKOLI
94554,"DAMPAL SELATAN"
94553,"DAMPAL UTARA"
94551,KABETAN
94555,GALANDAU
94552,BASIDONDO
94511,PANASAKAN
94512,SIDOARJO
94514,BARU
94513,NALU
94516,TAMBUN
94515,BAOLAN
94518,LAMPASIO
94556,OGOMATANANG
94517,LAMPASIO
94541,BAJUGAN
94561,GALANG
94542,TIMBOLO
94560,"TOLI-TOLI UTARA"
94543,LINGADAN
94562,"DAKO PEMEAN"
94563,BIAU
94565,PINAMULA
94572,MONGGONIT
94566,LANGUDON
94564,BOKAT
94573,BINUANG
94571,BUKAL
94567,BUNOBOGU
94568,DOPALAK
94569,HULUBALANG
94574,"PALELEH BARAT"
94443,"SAUSU TAMBU"
94472,SAUSU
94442,"TOLAI TIMUR"
94470,TORUE
94441,BERABAN
94473,BALINGGI
94418,PEMBALOWO
94419,MERTASARI
94411,MAESA
94412,LOJI
94414,MASIGI
94413,BANTAYA
94415,KAMPAL
94416,BAMBALEMO
94417,LEBO
94471,PARIGI
94451,OLOBARU
94452,"JONO KALORA"
94460,"PARIGI BARAT"
94454,"SAKINAH JAYA"
94453,JONONUNU
94474,AMPIBABO
94462,KASIMBAR
94464,KASIMBAR
94461,"TOMOLI SELATAN"
94466,TORIBULU
94455,UEVOLO
94467,SINIU
94465,TINOMBO
94463,MANINILI
94468,"TINOMBO SELATAN"
94475,SIDOAN
94478,TOMINI
94476,MEPANGA
94477,PALASA
94489,"AEDAN RAYA"
94481,MOUTONG
94480,"BOLANO LAMBUNU"
94483,TAOPA
94479,BOLANO
94482,"ONGKA MALINO"
94680,"TOJO BARAT"
94681,TOJO
94682,ULUBONGKA
94684,BALINGARA
94685,RATOLINDO
94683,RATOLINDO
94691,BATUDAKA
94690,BATUDAKA
94686,TOGEAN
94694,"WALEA KEPULAUAN"
94693,"WALEA BESAR"
94692,TALATAKO
94384,PORELEA
94370,PIPIKORO
94382,WANGKA
94373,"KULAWI SELATAN"
94363,KULAWI
94381,ANCA
94366,PALOLO
94383,KALAWARA
94371,"DOLO SELATAN"
94365,BOBO
94360,"DOLO BARAT"
94386,SIBOWI
94368,TANAMBULAVA
94361,SOULOWE
94364,"SIDONDO IV"
94367,"SIGI BIROMARU"
94372,MARAWOLA
94369,LEWARA
94374,"MARAWOLA BARAT"
94385,KALORA
94362,KINOVARO
94892,MANSALEAN
94893,LABOBO
94851,PAISUMOSONI
94896,"BANGGAI UTARA"
94815,"TINAKIN LAUT"
94811,LAMPA
94812,LOMPIO
94813,"TANO BUNUNUNGAN"
94814,DODUNG
94819,"PASIR PUTIH"
94891,BANGGAI
94852,GONGGONG
94895,"BANGGAI TENGAH"
94853,"KELAPA LIMA"
94890,"BANGGAI SELATAN"
94894,SONIT
94966,"JAMOR JAYA"
94967,"LEMBO RAYA"
94971,GANDA-GANDA
94970,"PETASIA BARAT"
94965,ERA
94964,MALINO
94969,"SOYO JAYA"
94962,SALUBIRO
94972,"BUNGKU UTARA"
94963,LIJO
94968,MAMOSALATO
94223,BALAROA
94225,TATANGA
94239,PENGAWU
94238,PALUPI
94221,TATANGA
94237,NUNU
94222,TATANGA
94226,"DONGGALA KODI"
94227,SILAE
94228,BULURI
94229,WATUSAMPU
94232,PETOBO
94231,"TATURA SELATAN"
94236,"PALU SELATAN"
94235,"PALU TIMUR"
94234,MANTIKULORE
94116,KAWATUNA
94233,MANTIKULORE
94115,POBOYA
94119,"LAYANA INDAH"
94111,MANTIKULORE
94118,MANTIKULORE
94147,TAIPA
94145,"KAYUMALUE PAJEKO"
94146,"KAYUMALUE NGAPA"
94148,"MAMBORO BARAT"
94144,PANAWU
94141,LAMBARA
94142,BAIYA
94143,"PANTOLOAN BOYA"
92862,PASIMARANNU
92869,GARAUPA
92864,TARUPA
92860,"TAKA BONERATE"
92855,BONTOSIKUYU
92811,BONTOHARU
92812,"BENTENG UTARA"
92863,BONTOMALING
92861,TANAMALALA
92851,BUKI
92852,BUKI
92854,BUKI
92561,GANTORANG/GANTARANG
92514,BINTARORE
92515,KASIMPURENG
92513,"TANAH KONGKONG"
92512,"TERANG TERANG"
92518,KALUMEME
92519,"ELA ELA"
92511,"UJUNG BULU"
92551,TAMMATTO
92573,GUNTURU
92571,LEMBANNA
92574,LOLISANG
92552,BULUKUMBA
92553,RILAUALE
92562,"ORO GADING"
92517,KINDANG
92451,"BONTO JAYA"
92453,"BONTO LOJONG"
92452,"BONTO BULAENG"
92450,SINOA
92412,LAMALAKA
92413,"KAYU LOE"
92411,BANTAENG
92414,"ULU GALUNG"
92416,PABUMBUNGANG
92415,EREMERASA
92463,"BATU KARAENG"
92460,PAJUKUKANG
92462,"GANTARANG KEKE"
92461,"GANTARANG KEKE"
92352,BONTOMANAI
92355,PAPPALLUANG
92350,TAMALATEA
92354,"TANAM MAWANG"
92351,BONTORAMBA
92311,BINAMU
92315,BALANG
92319,"EMPOANG UTARA"
92316,BINAMU
92312,TURATEA
92353,PAITANA
92313,TURATEA
92360,BATANG
92361,ARUNGKEKE
92363,TINO
92362,TAROWANG
92572,RUMBIA
92516,RUMBIA
92371,RUMBIA
92372,"JANE TALLASA"
92314,RUMBIA
92261,LENGKESE
92253,SOREANG
92232,MAPPAKASUNGGU
92257,TONASA
92231,SANROBONE
92258,RAJAYA
92212,PATTALLASSANG
92215,PALLANTIKANG
92213,PAPPA
92214,MARDEKAYA
92216,KALABBIRANG
92217,BAJENG
92218,SABINTANG
92219,SALAKA
92211,PATTALLASSANG
92252,"PARANG BADDO"
92221,"POLOMBANGKENG UTARA"
92254,GALESONG
92256,CAMPAGAYA
92255,BONTOKADDOPEPE
92153,BULOGADING
92154,BONTOSUNGGU
92152,TUBAJENG
92156,BONTOMANAI
92151,"BAJENG BARAT"
92155,"BENTENG SOMBA OPU"
92115,"PANDANG PANDANG"
92117,BATANGKALUKU
92112,TAMARUNANG
92119,MAWANG
92118,ROMANGPOLONG
92111,"BONTO BONTOA"
92116,KALEGOWA
92114,TOMBOLO
92113,SAMATA
92172,PATTALASANG
92162,TANAKKARAENG
92173,MANUJU
92179,BOLAROMANG
92170,TOMBOLOPAO
92178,JONJO
92174,PARIGI
92171,BONTOMANAI
92177,BUNGAYA
92163,ULUJANGANG
92176,BONTOLEMPANGANG
92175,DATARA
92161,JULUKANAYA
92164,JULUKANAYA
92653,TERASA
92662,"BONTO TENGNGA"
92661,"SINJAI SELATAN"
92672,SAMATURUE
92671,"BONGKI LENGKESE"
92652,GANTARANG
92611,BIRINGERE
92613,"LAMATTI RILAU"
92615,BONGKI
92612,BALANGNIPA
92614,LAPPA
92654,LAPPACINRANA
92681,"PULAU PERSATUAN"
92616,"PULAU SEMBILAN"
90555,"BONTO MARANNU"
90515,"MATTIRO TASI"
90551,NISOMBALIA
90516,TURIKALE
90512,"BORI BELLAYA"
90511,"ALLIRI TENGAE"
90514,MATTIRODECENG
90513,LAU
90552,BONTOA
90554,BONTOA
90561,BARUGA
90564,SAMANGKI
90560,SIMBANG
90553,TODDOPULIA
90565,"BONTO SOMBA"
90562,PATANYAMANG
90524,CENRANA
90563,"WANUA WARU"
90673,SABARU
90672,"LIUKANG KALMAS"
90671,"MATTIRO BINTANG"
90674,"MATTIRO WALIE"
90670,"LIUKANG TUPABBIRING UTARA"
90612,TEKOLABBUA
90611,"PADOANG DOANGAN"
90616,PANGKAJENE
90613,"MAPPA SAILE"
90617,PANGKAJENE
90618,"BONTO LANGKASA"
90619,PANAIKANG
90614,"MINASA TENE"
90615,"MINASA TENE"
90662,TOMPOBULU
90661,"BONTO BIRAO"
90566,"TONDONG TALLASA"
90651,"TABO TABO"
90653,KANAUNGAN
90654,PUNRANGA
90656,SEGERI
90652,MANDALLE
90655,MANDALLE
90763,"BACU BACU"
90760,PUJANANTING
90761,GARESSI
90713,"SUMPANG BINANGAE"
90714,COPPO
90715,SEPEE
90719,SIAWUNG
90712,BARRU
90752,"SOPPENG RIAJA"
90751,BALUSU
90762,BALUSU
90711,MALLUSETASI
90753,"BOJO BARU"
92767,"TOMPONG PATU"
92777,KAJUARA
92775,PANCAITANA
92769,PATIONGI
92768,"MATTIRO WALIE"
92773,MATTIROWALIE
92781,MANAJENG
92772,AWO
92774,BACU
92760,LAPPARIAJA
92765,POLEONRO
92766,POLEONRO
92764,BARUGAE
92771,TELLULIMPOE
92793,SAMAENRE
92792,"LILI RIAWANG"
92763,BENGO
92762,"TEA MUSU"
92761,MELLE
92751,LATTEKKO
92776,AWANGPONE
92752,LAMURU
92791,LAPONRONG
92756,AMALI
92755,PACCIRO
92753,SOLO
92754,LABOTTO
92734,MAJANG
92732,JEPPEE
92733,MACANANG
92735,"WATANG PALAKKA"
92731,POLEWALI
92712,TA
92713,WATAMPONE
92711,"TANETE RIATTANG"
92714,PAPPOLO
92721,"TANETE RIATTANG"
92716,LONRAE
92715,"TANETE RIATTANG TIMUR"
92717,PANYULA
92718,WAETUO
92719,PALETTE
90862,SOGA
90812,"LALABATA RILAU"
90813,OMPO
90811,LAPAJUNG
90814,SALOKARAJA
90864,LOMPULLE
90860,GANRA
90863,TINCO
90861,CITTA
90871,MACANRE
90853,KESSING
90852,BULUE
90961,SABANGPARU
90916,SITAMPAE
90915,MADDUKELLENG
90914,PADDUPA
90917,LAELO
90912,WATALLIPUE
90911,"MATTIRO TAPPARENG"
90918,TEMPE
90971,PAMMANA
90984,"PASIR PUTIH"
90981,PARIGI
90982,TOWALIDA
90983,MAKMUR
90991,LAMIKU
90951,TONRALIPUE
90913,BELAWA
90953,WELE
90952,MINANGTELLUE
90954,PASELLORENG
90993,AWO
90992,PITUMPANUA
91672,WETEE
91671,ARATENG
91662,"TELLU LIMPOE"
91661,CARAWALI
91652,"TONRONG RIJANG"
91651,RAPPANG
91653,KULO
91615,MARITENGNGAE
91612,KANIE
91611,MARITENGNGAE
91682,"WATTANG SIDENRENG"
91614,"WATTANG SIDENRENG"
91616,"WATTANG SIDENRENG"
91613,"WATTANG SIDENRENG"
91683,KALEMPANG
91681,KAMPALE
91691,"PITU RAISE/RIASE"
91273,SUPPA
91263,WAETUOE
91272,LANSIRANG
91271,BUNGA
91217,SIPARAPPE
91216,SALO
91218,SIPATOKKONG
91211,SAWITO
91212,MACCORALAIE
91261,MASSULOWALIE
91219,BENTENGNGE
91221,"WATANG SAWITO"
91213,PALETEANG
91214,PALETEANG
91215,PALETEANG
91256,TIROANG
91252,PATAMPANUA
91262,MANGKI
91251,DUAMPANUA
91255,KASERALAU
91253,"BATU LAPPA"
91254,LEMBANG
91760,MAIWA
91763,SAWITO
91761,BUNGIN
91715,LEORAN
91712,GALONTA
91714,LEWAJA
91713,PUSERREN
91716,TUARA
91719,ROSOAN
91762,PINANG
91711,CENDANA
91753,BONEBONE
91759,LATIMOJONG
91750,"BUNTU BATU"
91752,ANGGERAJA
91751,MALUA
91754,TAULO
91756,CURIO
91758,"TONGKONAN BASSE"
91757,"BENTENG ALA"
91755,BAROKO
91997,"KOMBA SELATAN"
91998,"GANDANG BATU"
91985,SULI
91944,TALLANG
91986,"SULI BARAT"
91983,BELOPA
91946,"SALUPAREMANG SELATAN"
91994,KAMANRE
91947,"LAMUNRE TENGAH"
91984,"BELOPA UTARA"
91995,LANGKIDDI
91943,"BONELEMO UTARA"
91996,"BAJO BARAT"
91990,"BASSE SANGTEMPE"
91942,TIBUSSAN
91992,"BASSE SANGTEMPE UTARA"
91993,"BUA PONRANG"
91999,PAREKAJU
91945,"BASSIANG TIMUR"
91989,"PONRANG SELATAN"
91991,PABBARESSENG
91950,WALENRANG
91957,"BOSSO TIMUR"
91953,"WALENRANG UTARA"
91951,"LAMASI TIMUR"
91952,POMPENGAN
91872,"BAU SELATAN"
91873,SIMBUANG
91875,RANO
91870,MENGKENDEK
91881,TURUNAN
91882,"RARU SIBUNUN"
91814,MANGGAU
91811,BOMBONGAN
91813,BATUPAPAN
91819,"KAMALI PENTALLUAN"
91869,"BONE BUNTU SISONG"
91815,"MAKALE SELATAN"
91868,"LION TONDOK IRING"
91817,"MAKALE UTARA"
91896,BITTUANG
91871,"GANDANGBATU SILLANAN"
91874,SIMBUANG
91864,KADUNDUNG
91894,MASANDA
91883,"SANGALLA UTARA"
91866,"KOLE BAREBATU"
91865,"LIMBONG SANGPOLO"
91860,REMBON
92953,TINGKARA
92957,"BAKU BAKU"
92965,SALULEMO
92963,LAMPUAWA
92966,SADAR
92967,SIDOMAKMUR
92913,KAPPUNA
92914,BONE
92912,MASAMBA
92915,KASIMBONG
92916,BALIASE
92911,MASAMBA
92961,MASAMBA
92919,"LANTANG TALLANG"
92962,MAPPEDECENG
92917,MAPPEDECENG
92964,LEBONI
92955,PENGKENDEKAN
92954,"RINDING ALLO"
92956,HOYANE
92975,BURAU
92971,WOTU
92972,TOMONI
92976,"CENDANA HITAM TIMUR"
92970,"TOMONI TIMUR"
92985,ANGKONA
92981,BARUGA
92982,TOWUTI
92983,PARUMPANAI
92984,WASUPONDA
92974,"NON BLOK"
92973,KALAENA
91862,PADANGIRING
91852,KESU
91839,ISANGKALUA
91838,"PITUNG PENANIAN"
91837,"TANDUNG NANGGALA"
91857,TONDON
91832,"BUNTU TALLUNGLIPU"
91834,RANTEPAO
91842,RANTEBUA
91836,"BALUSU BANGUN LIPU"
91855,BALUSU
91861,"PATTAN ULUSALU"
91863,"BUTU LIMBONG"
91831,LIMBONG
91867,LIMBONG
91853,BANGKELEKILA
91844,LANDORUNDUN
91841,BUNTAO
91845,"SESEAN SULOARA"
91835,"POLO PADANG"
91851,SANGGALANGI
91822,"DENDE' PIONGAN NAPO"
91876,PERINDINGAN
91833,"BUNTU BATU"
91856,NANGGALA
91854,"LEMPO POTON"
91843,SA'DAN
91849,RINDINGALLO
91850,SOPAI
91848,TALIMBANGAN
91847,"BARUPPU BENTENG BATU"
91846,BARUPPU
90126,TAMARUNANG
90122,MARISO
90123,LETTE
90124,PANAMBUNGAN
90121,MARISO
90125,"KUNJUNG MAE"
90134,"BAJI MAPPAKASUNGGU"
90133,"BONTO LEBANG"
90135,MANDALA
90131,"MARICAYA SELATAN"
90132,"MAMAJANG LUAR"
90223,BONGAYA
90225,MANGASA
90224,TAMALATE
90222,"BALLA PARANG"
90221,RAPPOCINI
90142,"MARICAYA BARU"
90143,"BARA BARAYA TIMUR"
90144,"MACCINI GUSUNG"
90145,"LARIANG BANGI"
90141,MAKASSAR
90114,LAJANGIRU
90113,SAWERIGADING
90112,MALOKU
90111,BARU
90115,"PISANG UTARA"
90174,ENDE
90173,MAMPU
90171,"MALIMONGAN TUA"
90172,WAJO
90152,"TIMUNGAN LOMPOA"
90151,BONTOALA
90153,BARAYA
90157,"BONTOALA PARANG"
90156,"BONTOALA TUA"
90154,LAYANG
90155,"PARANG LAYANG"
90164,TAMALABBA
90165,TOTAKA
90163,GUSUNG
90161,"PATTINGALOANG BARU"
90162,CAMBAYA
90168,"KEPULAUAN SANGKARRANG"
90167,"KEPULAUAN SANGKARRANG"
90166,"KEPULAUAN SANGKARRANG"
90214,KALUKUANG
90216,RAPPOKALLING
90213,PANNAMPU
90215,TALLO
90212,TALLO
90217,LAKKANG
90211,TALLO
90232,"KARUWISI UTARA"
90231,PANAIKANG
90233,MANGGALA
90234,MANGGALA
90235,MANGGALA
90243,UNTIA
90242,BIRINGKANAYA
90244,BIRA
90245,TAMALANREA
90241,TAMALANREA
91124,"WT. BACUKIKI"
91127,LEMOE
91126,"GALUNG MALOANG"
91122,"CAPPA GALUNG"
91123,"TIRO SOMPE"
91125,"BACUKIKI BARAT"
91121,"KAMPUNG BARU"
91115,MALLUSETASI
91111,UJUNG
91114,"UJUNG SABBANG"
91113,"UJUNG BULU"
91112,LAPADDE
91134,"KAMPUNG PISANG"
91133,LAKESSI
91135,"UJUNG LARE"
91136,"BUKIT INDAH"
91132,"WATANG SOREANG"
91137,"BUKIT HARAPAN"
91131,SOREANG
91926,BINTURU
91959,SENDANA
91922,AMASANGAN
91923,BOTING
91924,KAMBO
91925,MUNGKAJANG
91913,"WARA UTARA"
91911,PATTENE
91912,"WARA UTARA"
91914,"BUNTU DATU"
91916,SUMARAMBU
91917,"BATU WALENRENG"
91958,"WARA BARAT"
91915,"PADANG LAMBE"
91921,"WARA BARAT"
93756,LASALIMU
93757,"LASALIMU SELATAN"
93758,SIOTAPINA
93754,WOLOWA
93755,BONEATIRO
93669,LIANOSA
93665,"TONGKUNO SELATAN"
93662,TONGKUNO
93663,BONE
93667,MATOMBURA
93668,POAROHA
93666,MAROBO
93661,BEA
93664,LUPIA
93649,KILAMBIBITO
93660,"KONTU KOWUNA"
93641,LAPODIDI
93625,KONTUNAGA
93624,WATOPUTE
93616,KATOBU
93615,WATONEA
93612,"RAHA II"
